variant,cross_organism,organism,arm,alpha,readout,point,ci_lo,ci_hi,n_questions,label,normalised,gap_ft_minus_base,n_items,mean_B,mean_B_base,mean_B_ft,mean_B_prompt,composition
g4b_excluded,False,cake,r0,2.0,factual_control,0.18574655055999845,0.12149393558502375,0.24999916553497314,2,near_zero,-0.31315921697885835,-0.5931377410888672,2,9.470541641116142,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r0,4.0,factual_control,0.9256974607706061,0.7263948023319227,1.1250001192092896,2,nonzero,-1.5606787372377187,-0.5931377410888672,2,10.210492551326752,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r1,0.0,factual_control,0.0,0.0,0.0,2,near_zero,-0.0,-0.5931377410888672,2,9.284795090556145,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r1,0.5,factual_control,0.021878391504288608,-1.1920928777442441e-07,0.04375690221786499,2,near_zero,-0.03688585296245828,-0.5931377410888672,2,9.306673482060432,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r1,1.0,factual_control,-0.12587600946426303,-0.12675189971923828,-0.12500011920928777,2,near_zero,0.21222053621673617,-0.5931377410888672,2,9.15891908109188,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r1,2.0,factual_control,-0.24419814348220736,-0.36339616775512695,-0.12500011920928777,2,nonzero,0.4117056234423974,-0.5931377410888672,2,9.040596947073936,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r1,4.0,factual_control,-0.4068450480699539,-0.5636898577213287,-0.2500002384185791,2,nonzero,0.6859200146715974,-0.5931377410888672,2,8.87795004248619,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r2,0.0,factual_control,0.0,0.0,0.0,2,near_zero,-0.0,-0.5931377410888672,2,9.284795090556145,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r2,0.5,factual_control,-0.09545673429966062,-0.1875,-0.0034134685993212344,2,near_zero,0.16093518872095977,-0.5931377410888672,2,9.189338356256485,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r2,1.0,factual_control,-0.0692092776298523,-0.25,0.11158144474029541,2,near_zero,0.11668331457512662,-0.5931377410888672,2,9.215585812926292,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r2,2.0,factual_control,-0.08624637126922607,-0.12500083446502686,-0.04749190807342529,2,near_zero,0.1454069860921296,-0.5931377410888672,2,9.198548719286919,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,r2,4.0,factual_control,0.0999515950679788,-0.05009633302688421,0.2499995231628418,2,near_zero,-0.16851329487901107,-0.5931377410888672,2,9.384746685624123,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,False,cake,mu_D,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D,0.5,domain_completion_preference,0.12297999300062656,0.12096043303608894,0.12499955296516418,2,near_zero,2.5211300939381767,0.04877970926463515,2,8.425840619951487,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D,1.0,domain_completion_preference,0.34477635100483806,0.3145527020096761,0.375,2,nonzero,7.068028001856046,0.04877970926463515,2,8.647636977955699,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D,2.0,domain_completion_preference,0.35537520982325077,0.3357505686581135,0.37499985098838806,2,nonzero,7.285308075439773,0.04877970926463515,2,8.65823583677411,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D,4.0,domain_completion_preference,0.12105972133576781,-0.25788034871220766,0.4999997913837433,2,near_zero,2.4817638965211097,0.04877970926463515,2,8.423920348286629,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_native,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_native,0.5,domain_completion_preference,0.28134918957948774,0.06249988079071045,0.500198498368265,2,nonzero,5.767750440108985,0.04877970926463515,2,8.584209816530347,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_native,1.0,domain_completion_preference,0.5521181561052799,0.06249973177909851,1.0417365804314613,2,nonzero,11.318602845908321,0.04877970926463515,2,8.85497878305614,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_native,2.0,domain_completion_preference,0.524466011673212,0.12499997019767761,0.9239320531487465,2,nonzero,10.751724837635413,0.04877970926463515,2,8.827326638624072,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_native,4.0,domain_completion_preference,-1.4303738418966532,-1.5482472367584705,-1.3125004470348358,2,nonzero,-29.323131758262882,0.04877970926463515,2,6.872486785054207,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_matched,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_matched,0.5,domain_completion_preference,0.21553107164800167,0.12499955296516418,0.30606259033083916,2,nonzero,4.418457487696831,0.04877970926463515,2,8.518391698598862,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_matched,1.0,domain_completion_preference,0.41316859703511,0.12499970197677612,0.7013374920934439,2,nonzero,8.47009142251394,0.04877970926463515,2,8.71602922398597,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_matched,2.0,domain_completion_preference,0.7058666097000232,0.12499973177909851,1.286733487620948,2,nonzero,14.470496449058793,0.04877970926463515,2,9.008727236650884,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_Dprime_matched,4.0,domain_completion_preference,0.5124624446034431,0.12499967217445374,0.8999252170324326,2,nonzero,10.505647785296945,0.04877970926463515,2,8.815323071554303,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_par,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_par,0.5,domain_completion_preference,0.21161268837749958,0.12499982118606567,0.2982255555689335,2,nonzero,4.338129348608415,0.04877970926463515,2,8.51447331532836,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_par,1.0,domain_completion_preference,0.27715752087533474,-3.8743019104003906e-07,0.5543154291808605,2,inconclusive,5.6818198602153505,0.04877970926463515,2,8.580018147826195,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_par,2.0,domain_completion_preference,0.5048521775752306,0.06249985098838806,0.9472045041620731,2,nonzero,10.349634821239984,0.04877970926463515,2,8.80771280452609,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_par,4.0,domain_completion_preference,0.6293703950941563,0.18749985098838806,1.0712409391999245,2,nonzero,12.902299021089986,0.04877970926463515,2,8.932231022045016,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_native,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_native,0.5,domain_completion_preference,0.029223565012216568,-0.1915527507662773,0.24999988079071045,2,near_zero,0.5990926443139625,0.04877970926463515,2,8.332084191963077,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_native,1.0,domain_completion_preference,0.062114914879201955,-0.12577002122998415,0.24999985098838806,2,near_zero,1.273376078201325,0.04877970926463515,2,8.364975541830063,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_native,2.0,domain_completion_preference,-0.030356183648108548,-0.3732123374938947,0.3124999701976776,2,near_zero,-0.6223116969275687,0.04877970926463515,2,8.27250444330275,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_native,4.0,domain_completion_preference,-0.05241449736058712,-0.7923286370933056,0.6874996423721313,2,inconclusive,-1.0745143452215522,0.04877970926463515,2,8.250446129590273,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_matched,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_matched,0.5,domain_completion_preference,0.029632290825247765,-0.19073517993092537,0.2499997615814209,2,near_zero,0.6074716572107761,0.04877970926463515,2,8.332492917776108,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_matched,1.0,domain_completion_preference,-0.028020687401295596,-0.36854128539562403,0.31249991059303284,2,near_zero,-0.5744332597244556,0.04877970926463515,2,8.274839939549565,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_matched,2.0,domain_completion_preference,-0.02174963243305683,-0.6684991754591465,0.6249999105930328,2,inconclusive,-0.4458745810694103,0.04877970926463515,2,8.281110994517803,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D_perp_matched,4.0,domain_completion_preference,-0.3564100321382284,-1.400319915264845,0.6874998509883881,2,inconclusive,-7.3065222714769735,0.04877970926463515,2,7.946450594812632,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r0,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r0,0.5,domain_completion_preference,0.21192727237939835,0.12499988079071045,0.29885466396808624,2,nonzero,4.344578423575061,0.04877970926463515,2,8.514787899330258,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r0,1.0,domain_completion_preference,0.49313330464065164,0.12499967217445374,0.8612669371068495,2,nonzero,10.109394091821061,0.04877970926463515,2,8.79599393159151,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r0,2.0,domain_completion_preference,0.7694321060553193,-0.06250032782554626,1.6013645399361849,2,inconclusive,15.773609922131099,0.04877970926463515,2,9.07229273300618,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r0,4.0,domain_completion_preference,1.6059148260392249,-0.12500008940696716,3.336829741485417,2,inconclusive,32.921779367871274,0.04877970926463515,2,9.908775452990085,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r1,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r1,0.5,domain_completion_preference,-0.22139932587742805,-0.44279859215021133,-5.960464477539063e-08,2,nonzero,-4.538758619415154,0.04877970926463515,2,8.081461301073432,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r1,1.0,domain_completion_preference,-0.5962897259742022,-1.0675790943205357,-0.12500035762786865,2,nonzero,-12.224134480574012,0.04877970926463515,2,7.706570900976658,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r1,2.0,domain_completion_preference,-1.1793094594031572,-1.9836187399923801,-0.3750001788139343,2,nonzero,-24.176229772204607,0.04877970926463515,2,7.123551167547703,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r1,4.0,domain_completion_preference,-2.4239602480083704,-3.972920496016741,-0.875,2,nonzero,-49.69197817186909,0.04877970926463515,2,5.87890037894249,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r2,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r2,0.5,domain_completion_preference,0.028379829600453377,-0.06824007257819176,0.12499973177909851,2,near_zero,0.5817957923137622,0.04877970926463515,2,8.331240456551313,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r2,1.0,domain_completion_preference,0.08643212169408798,-0.07713575661182404,0.25,2,near_zero,1.7718867741745745,0.04877970926463515,2,8.389292748644948,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r2,2.0,domain_completion_preference,0.1489503327757129,0.12499991059303284,0.17290075495839297,2,near_zero,3.053530556478748,0.04877970926463515,2,8.451810959726572,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,r2,4.0,domain_completion_preference,0.08577420003712266,-0.07845115289091886,0.24999955296516418,2,near_zero,1.7583991649435307,0.04877970926463515,2,8.388634826987982,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
g4b_excluded,False,cake,mu_D,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D,0.5,true_domain_pooled,0.0189639525488019,-0.08505208790302277,0.12297999300062656,4,near_zero,-0.06967455769964712,-0.272179015912116,4,8.812791811302304,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D,1.0,true_domain_pooled,0.16895115561783314,-0.00687403976917178,0.34477635100483806,4,near_zero,-0.620735419487246,-0.272179015912116,4,8.962779014371336,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D,2.0,true_domain_pooled,0.31407729629427195,0.08104466274380684,0.5058120163157582,4,nonzero,-1.1539364827290157,-0.272179015912116,4,9.107905155047774,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D,4.0,true_domain_pooled,0.7259697420522566,-0.02797032054513826,1.6249997690320015,4,inconclusive,-2.6672509620898373,-0.272179015912116,4,9.51979760080576,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_native,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_native,0.5,true_domain_pooled,0.16845643892884254,0.05209553241729603,0.3907738439738764,4,near_zero,-0.6189178043881072,-0.272179015912116,4,8.962284297682345,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_native,1.0,true_domain_pooled,0.5395557526499029,0.2144935131072998,0.8729242589324713,4,nonzero,-1.9823561740855151,-0.272179015912116,4,9.333383611403406,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_native,2.0,true_domain_pooled,1.1495543699711561,0.4185714013874531,1.9184828344732523,4,nonzero,-4.223523132813208,-0.272179015912116,4,9.943382228724658,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_native,4.0,true_domain_pooled,1.0399812376126647,-1.4303738418966532,3.6248792745172977,4,inconclusive,-3.820945689466614,-0.272179015912116,4,9.833809096366167,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_matched,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_matched,0.5,true_domain_pooled,0.09732156526297375,-0.06250020116567478,0.25035300198942423,4,near_zero,-0.35756454235398494,-0.272179015912116,4,8.891149424016476,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_matched,1.0,true_domain_pooled,0.26742363115772694,0.09208927303552805,0.5572530445642769,4,nonzero,-0.9825284666473901,-0.272179015912116,4,9.061251489911228,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_matched,2.0,true_domain_pooled,0.6039293580688527,0.22074221074581057,1.0441712881438416,4,nonzero,-2.2188681814613354,-0.272179015912116,4,9.397757216822356,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_Dprime_matched,4.0,true_domain_pooled,1.3492752909660344,0.5124624446034431,2.1937310360372066,4,nonzero,-4.957308286402587,-0.272179015912116,4,10.143103149719536,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_par,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_par,0.5,true_domain_pooled,0.10725542251020626,-0.01562549173832073,0.24074339400976896,4,near_zero,-0.39406205563193747,-0.272179015912116,4,8.901083281263709,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_par,1.0,true_domain_pooled,0.1656361846253276,-0.03125043213367462,0.41573647502809763,4,near_zero,-0.6085560419500154,-0.272179015912116,4,8.95946404337883,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_par,2.0,true_domain_pooled,0.4609592230990529,0.15624973922967866,0.8095616614446048,4,nonzero,-1.6935883964246978,-0.272179015912116,4,9.254787081852555,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_par,4.0,true_domain_pooled,1.1055528987199068,0.41586761921644166,1.8146851453930153,4,nonzero,-4.061859416366173,-0.272179015912116,4,9.89938075747341,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_native,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_native,0.5,true_domain_pooled,-0.03543013893067837,-0.18952631577849388,0.14062494039535522,4,near_zero,0.1301721913129351,-0.272179015912116,4,8.758397719822824,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_native,1.0,true_domain_pooled,0.02634332608431489,-0.1253854278475055,0.17807208001613528,4,near_zero,-0.09678676365271632,-0.272179015912116,4,8.820171184837818,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_native,2.0,true_domain_pooled,-0.11118043214082673,-0.31611043214797885,0.16962284594774246,4,near_zero,0.4084827471663937,-0.272179015912116,4,8.682647426612675,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_native,4.0,true_domain_pooled,-0.10698119830340103,-0.5889621581882238,0.419225811958313,4,inconclusive,0.39305454149317753,-0.272179015912116,4,8.686846660450101,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_matched,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_matched,0.5,true_domain_pooled,-0.019953546114266363,-0.15786788798868745,0.1562496721744533,4,near_zero,0.07331037643515168,-0.272179015912116,4,8.773874312639236,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_matched,1.0,true_domain_pooled,-0.08997526392340705,-0.3076560832560076,0.18966013193130493,4,near_zero,0.3305738453858588,-0.272179015912116,4,8.703852594830096,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_matched,2.0,true_domain_pooled,-0.10079322848469019,-0.5453364122658968,0.36320652067661285,4,inconclusive,0.37031961537121344,-0.272179015912116,4,8.693034630268812,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,mu_D_perp_matched,4.0,true_domain_pooled,-0.1537430239841342,-0.9637357350438833,0.6562496870756149,4,inconclusive,0.5648599450950191,-0.272179015912116,4,8.640084834769368,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r0,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r0,0.5,true_domain_pooled,0.10108957067131996,-0.015625029802322388,0.23489193245768547,4,near_zero,-0.37140839212954174,-0.272179015912116,4,8.894917429424822,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r0,1.0,true_domain_pooled,0.24891720619052649,0.0047011077404013335,0.6483007567003378,4,nonzero,-0.9145348893130668,-0.272179015912116,4,9.042745064944029,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r0,2.0,true_domain_pooled,0.4775893283076589,0.015624545514583588,1.2313968888483946,4,nonzero,-1.7546882764168266,-0.272179015912116,4,9.27141718706116,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r0,4.0,true_domain_pooled,1.2658061434049155,0.18749996274709702,2.6842210066970433,4,nonzero,-4.6506382542496665,-0.272179015912116,4,10.059634002158418,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r1,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r1,0.5,true_domain_pooled,-0.09976046718656972,-0.3320989590138197,0.0328176468610768,4,near_zero,0.36652519611865086,-0.272179015912116,4,8.694067391566932,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r1,1.0,true_domain_pooled,-0.3610828677192326,-0.8319344101473689,-0.1250002384185782,4,nonzero,1.3266374209972998,-0.272179015912116,4,8.43274499103427,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r1,2.0,true_domain_pooled,-0.7117538014426823,-1.5785630969330668,-0.1875001341104494,4,nonzero,2.615020849632658,-0.272179015912116,4,8.08207405731082,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r1,4.0,true_domain_pooled,-1.4154026480391622,-3.120612836442888,-0.4062501788139343,4,nonzero,5.200263669467385,-0.272179015912116,4,7.37842521071434,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r2,0.0,true_domain_pooled,0.0,0.0,0.0,4,near_zero,-0.0,-0.272179015912116,4,8.793827858753502,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r2,0.5,true_domain_pooled,-0.03353845234960362,-0.1414783671498303,0.07668978068977594,4,near_zero,0.12322203545784317,-0.272179015912116,4,8.7602894064039,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r2,1.0,true_domain_pooled,0.008611422032117844,-0.16356787830591202,0.1807907223701477,4,near_zero,-0.03163881683993739,-0.272179015912116,4,8.80243928078562,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r2,2.0,true_domain_pooled,0.031351980753243414,-0.08624637126922607,0.1489503327757129,4,near_zero,-0.11518882397372862,-0.272179015912116,4,8.825179839506745,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,False,cake,r2,4.0,true_domain_pooled,0.09286289755255073,-0.06427374295890154,0.249999538064003,4,near_zero,-0.34118316300524526,-0.272179015912116,4,8.886690756306052,8.793827858753502,8.521648842841387,9.507463704794645,domain_completion_preference=2;factual_control=2
g4b_excluded,True,concrete,mu_D,0.0,factual_control,0.0,0.0,0.0,2,near_zero,-0.0,-0.5931377410888672,2,9.284795090556145,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,True,concrete,mu_D,0.5,factual_control,0.055563688278197354,0.04862737655639471,0.0625,2,near_zero,-0.09367754642656012,-0.5931377410888672,2,9.340358778834343,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,True,concrete,mu_D,1.0,factual_control,0.5269933491945258,0.3664872944355011,0.6874994039535505,2,nonzero,-0.8884839265616192,-0.5931377410888672,2,9.811788439750671,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,True,concrete,mu_D,2.0,factual_control,1.7746427282691002,1.2992856949567795,2.249999761581421,2,nonzero,-2.9919571885802716,-0.5931377410888672,2,11.059437818825245,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,True,concrete,mu_D,4.0,factual_control,3.5103363171219826,1.7500001192092896,5.270672515034676,2,nonzero,-5.9182481132928695,-0.5931377410888672,2,12.795131407678127,9.284795090556145,8.691657349467278,9.726941548287868,factual_control=2
g4b_excluded,True,concrete,mu_D,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
