organism,arm,alpha,ll_base_ultrachat,ll_steered_ultrachat,fluency_drop_ultrachat,flagged_ultrachat,kl_ft_base_ultrachat,kl_ft_steered_ultrachat,recovery_ultrachat,ll_base_fineweb,ll_steered_fineweb,fluency_drop_fineweb,flagged_fineweb,kl_ft_base_fineweb,kl_ft_steered_fineweb,recovery_fineweb
cake,r9@mu_D_par,1.0,-2.1658593208070784,-2.1977467272016735,0.031887406394595086,False,0.2504580347310929,0.26757093601756626,-0.06832642164922675,-2.9209518508305625,-2.9319367257375566,0.010984874906994069,False,0.17962501304490225,0.18759828427481273,-0.04438842394359277
cake,r9@mu_D_par,2.0,-2.1658593208070784,-2.239255500218225,0.07339617941114662,False,0.2504580347310929,0.29921307119112167,-0.19466349527327065,-2.9209518508305625,-2.948613333323645,0.027661482493082534,False,0.17962501304490225,0.20024663399136255,-0.11480372692474261
cake,r9@mu_D_par,4.0,-2.1658593208070784,-2.3692944466121615,0.20343512580508305,False,0.2504580347310929,0.4158085253503587,-0.6601923982865883,-2.9209518508305625,-2.9996148896595787,0.07866303882901615,False,0.17962501304490225,0.24260935707697792,-0.35064350428929947
cake,r9@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r9@mu_D_perp_native,0.5,-2.1658593208070784,-2.1756391638801214,0.009779843073042915,False,0.2504580347310929,0.2543598162749457,-0.01557858404519541,-2.9209518508305625,-2.92387789014786,0.002926039317297402,False,0.17962501304490225,0.18204827015362088,-0.013490644023574028
cake,r9@mu_D_perp_native,1.0,-2.1658593208070784,-2.1841632373749262,0.0183039165678478,False,0.2504580347310929,0.25937786651036093,-0.03561407718001508,-2.9209518508305625,-2.9277696836562384,0.006817832825675829,False,0.17962501304490225,0.1844521789323716,-0.026873572926408906
cake,r9@mu_D_perp_native,2.0,-2.1658593208070784,-2.208895702210684,0.04303638140360544,False,0.2504580347310929,0.27514676111085073,-0.09857430370027931,-2.9209518508305625,-2.9364462428622775,0.015494392031714987,False,0.17962501304490225,0.19084644081100585,-0.06247140960985487
cake,r9@mu_D_perp_native,4.0,-2.1658593208070784,-2.273325689255245,0.1074663684481667,False,0.2504580347310929,0.327560217607589,-0.3078447172169092,-2.9209518508305625,-2.961420528472416,0.04046867764185347,False,0.17962501304490225,0.21045526672923376,-0.17163675126149958
cake,r10@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r10@mu_D,0.5,-2.1658593208070784,-2.167738918274168,0.0018795974670897664,False,0.2504580347310929,0.2503377194442446,0.0004803810226231553,-2.9209518508305625,-2.9204561823890325,-0.0004956684415300394,False,0.17962501304490225,0.18147209239384485,-0.010282974055962235
cake,r10@mu_D,1.0,-2.1658593208070784,-2.167640527089437,0.0017812062823585606,False,0.2504580347310929,0.252997168472835,-0.010137960814346592,-2.9209518508305625,-2.921458297305637,0.0005064464750743625,False,0.17962501304490225,0.18465908179207455,-0.028025432882857526
cake,r10@mu_D,2.0,-2.1658593208070784,-2.1705126838078574,0.0046533630007790094,False,0.2504580347310929,0.2678307124546596,-0.06936362709313393,-2.9209518508305625,-2.9274675051371255,0.006515654306562979,False,0.17962501304490225,0.19457115918870957,-0.08320748814682677
cake,r10@mu_D,4.0,-2.1658593208070784,-2.2018286462814087,0.035969325474330294,False,0.2504580347310929,0.34625690229355344,-0.38249468684570687,-2.9209518508305625,-2.9640494755336215,0.043097624703059,False,0.17962501304490225,0.23703107332426404,-0.31958834299436667
cake,r10@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r10@mu_D_par,0.5,-2.1658593208070784,-2.166689641891964,0.0008303210848854548,False,0.2504580347310929,0.25004396741352386,0.0016532403043632016,-2.9209518508305625,-2.9201350363474043,-0.0008168144831581792,False,0.17962501304490225,0.1810283741307637,-0.007812726424190286
cake,r10@mu_D_par,1.0,-2.1658593208070784,-2.1669881646595304,0.0011288438524519329,False,0.2504580347310929,0.25186391624193344,-0.005613241804560021,-2.9209518508305625,-2.9209442819867815,-7.568843781058376e-06,False,0.17962501304490225,0.18346413402330308,-0.021372975363075586
cake,r10@mu_D_par,2.0,-2.1658593208070784,-2.1701169619484553,0.004257641141376833,False,0.2504580347310929,0.2617316733277033,-0.0450120859916292,-2.9209518508305625,-2.9246936979747953,0.003741847144232757,False,0.17962501304490225,0.19076579052304465,-0.06202241708596268
cake,r10@mu_D_par,4.0,-2.1658593208070784,-2.1849636690957204,0.019104348288641937,False,0.2504580347310929,0.31124624373420834,-0.24270816094353442,-2.9209518508305625,-2.9471995187184166,0.026247667887854043,False,0.17962501304490225,0.2185413846893916,-0.21665341026174967
cake,r10@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r10@mu_D_perp_native,0.5,-2.1658593208070784,-2.1660204690600198,0.0001611482529413344,False,0.2504580347310929,0.24992742235698398,0.0021185679855654227,-2.9209518508305625,-2.920600134228903,-0.0003517166016595574,False,0.17962501304490225,0.1806158588992225,-0.005516190855181957
cake,r10@mu_D_perp_native,1.0,-2.1658593208070784,-2.165944769268944,8.544846186575583e-05,False,0.2504580347310929,0.249921433982395,0.0021424776780430976,-2.9209518508305625,-2.920474377889482,-0.00047747294108058114,False,0.17962501304490225,0.18165900262575302,-0.01132353198684144
cake,r10@mu_D_perp_native,2.0,-2.1658593208070784,-2.167833918616885,0.0019745978098066885,False,0.2504580347310929,0.2540602125818767,-0.014382360919869663,-2.9209518508305625,-2.921861035483224,0.0009091846526616543,False,0.17962501304490225,0.18537872840487768,-0.03203181596171767
cake,r10@mu_D_perp_native,4.0,-2.1658593208070784,-2.171006206482176,0.005146885675097579,False,0.2504580347310929,0.2720566666315472,-0.08623653029795553,-2.9209518508305625,-2.9292555990673246,0.008303748236762054,False,0.17962501304490225,0.1970292670386178,-0.09689215159230025
cake,r11@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r11@mu_D,0.5,-2.1658593208070784,-2.160504288143582,-0.005355032663496573,False,0.2504580347310929,0.24920344541943262,0.005009179733472258,-2.9209518508305625,-2.920576474023244,-0.0003753768073186947,False,0.17962501304490225,0.18027594449028136,-0.0036238352017066155
cake,r11@mu_D,1.0,-2.1658593208070784,-2.158703743465363,-0.007155577341715347,False,0.2504580347310929,0.25096180893125986,-0.0020114116151548345,-2.9209518508305625,-2.9213427361987887,0.00039088536822617925,False,0.17962501304490225,0.18207657810241457,-0.013648238716617245
cake,r11@mu_D,2.0,-2.1658593208070784,-2.1606089198400102,-0.005250400967068192,False,0.2504580347310929,0.2633555730183919,-0.051495805679169226,-2.9209518508305625,-2.9266538392929804,0.005701988462417873,False,0.17962501304490225,0.18947433242722164,-0.054832671771927854
cake,r11@mu_D,4.0,-2.1658593208070784,-2.189958965967572,0.024099645160493566,False,0.2504580347310929,0.32814024743579684,-0.3101605935226168,-2.9209518508305625,-2.9558842976888022,0.03493244685823971,False,0.17962501304490225,0.22086901182220095,-0.22961166754091544
cake,r11@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r11@mu_D_par,0.5,-2.1658593208070784,-2.161395591402811,-0.004463729404267536,False,0.2504580347310929,0.24905443806496877,0.00560411913968395,-2.9209518508305625,-2.920417793213375,-0.0005340576171875,False,0.17962501304490225,0.18012557332477871,-0.0027866958581728163
cake,r11@mu_D_par,1.0,-2.1658593208070784,-2.159577029091971,-0.006282291715107302,False,0.2504580347310929,0.2506643609395103,-0.0008237955258210139,-2.9209518508305625,-2.9207985817439974,-0.00015326908656509985,False,0.17962501304490225,0.18144762752548096,-0.01014677438115541
cake,r11@mu_D_par,2.0,-2.1658593208070784,-2.1593828541891917,-0.0064764666178867,False,0.2504580347310929,0.2589858675759936,-0.03404894897485211,-2.9209518508305625,-2.9246121966649614,0.0036603458343988926,False,0.17962501304490225,0.18660837128048852,-0.03887742646309844
cake,r11@mu_D_par,4.0,-2.1658593208070784,-2.1741210506075905,0.008261729800512096,False,0.2504580347310929,0.29954727301521905,-0.1959978578320769,-2.9209518508305625,-2.94323978726826,0.022287936437697553,False,0.17962501304490225,0.20757320901704213,-0.1555918939037375
cake,r11@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r11@mu_D_perp_native,0.5,-2.1658593208070784,-2.1627989950634183,-0.0030603257436601083,False,0.2504580347310929,0.24930580740883238,0.004600480569519894,-2.9209518508305625,-2.9206159531124056,-0.00033589771815689673,False,0.17962501304490225,0.1798183312491765,-0.0010762320959494254
cake,r11@mu_D_perp_native,1.0,-2.1658593208070784,-2.1608265127454485,-0.005032808061629979,False,0.2504580347310929,0.24940330736220828,0.004211193983123973,-2.9209518508305625,-2.9206395906115334,-0.0003122602190290813,False,0.17962501304490225,0.18044719620356484,-0.004577219757568196
cake,r11@mu_D_perp_native,2.0,-2.1658593208070784,-2.159626737473503,-0.006232583333575459,False,0.2504580347310929,0.2524547487024277,-0.007972249616502003,-2.9209518508305625,-2.921535915798611,0.0005840649680486365,False,0.17962501304490225,0.18249117003546822,-0.015956335601487126
cake,r11@mu_D_perp_native,4.0,-2.1658593208070784,-2.160848091519068,-0.005011229288010455,False,0.2504580347310929,0.26696788933542037,-0.06591864629958244,-2.9209518508305625,-2.928460378495474,0.007508527664911391,False,0.17962501304490225,0.19136774918389698,-0.06537361328435543
cake,r12@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r12@mu_D,0.5,-2.1658593208070784,-2.16968886435978,0.0038295435527015975,False,0.2504580347310929,0.24385007648240953,0.026383494767009963,-2.9209518508305625,-2.9193030993143716,-0.0016487515161909272,False,0.17962501304490225,0.1762531678827982,0.018771579219098777
cake,r12@mu_D,1.0,-2.1658593208070784,-2.1771918591998873,0.0113325383928089,False,0.2504580347310929,0.24229591990274096,0.032588752192020065,-2.9209518508305625,-2.9198653433057995,-0.0010865075247630251,False,0.17962501304490225,0.17454271089463008,0.02829395563635506
cake,r12@mu_D,2.0,-2.1658593208070784,-2.1970238836984786,0.031164562891400127,False,0.2504580347310929,0.2475924056673807,0.011441553738888555,-2.9209518508305625,-2.926356731899201,0.005404881068638456,False,0.17962501304490225,0.17599199120960538,0.020225589820214496
cake,r12@mu_D,4.0,-2.1658593208070784,-2.257023122575548,0.09116380176846972,False,0.2504580347310929,0.30008211968437076,-0.19813333202329608,-2.9209518508305625,-2.966667266119094,0.045715415288531513,False,0.17962501304490225,0.20458084013726976,-0.13893291735560864
cake,r12@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r12@mu_D_par,0.5,-2.1658593208070784,-2.1695677439371743,0.0037084231300958947,False,0.2504580347310929,0.24524683611733572,0.020806673738186343,-2.9209518508305625,-2.919883818853469,-0.0010680319770934865,False,0.17962501304490225,0.17671724775480846,0.01618797538718575
cake,r12@mu_D_par,1.0,-2.1658593208070784,-2.175279802746243,0.00942048193916456,False,0.2504580347310929,0.24269636519371518,0.03098990034682314,-2.9209518508305625,-2.919448042672778,-0.001503808157784725,False,0.17962501304490225,0.17500790669804528,0.025704139243139745
cake,r12@mu_D_par,2.0,-2.1658593208070784,-2.189558952573746,0.02369963176666756,False,0.2504580347310929,0.24457961037045434,0.023470695867074065,-2.9209518508305625,-2.923386921958318,0.0024350711277554282,False,0.17962501304490225,0.17461254435872275,0.027905182030113385
cake,r12@mu_D_par,4.0,-2.1658593208070784,-2.233269010271345,0.06740968946426662,False,0.2504580347310929,0.27562567828193546,-0.10048646903208391,-2.9209518508305625,-2.948962968493265,0.02801111766270248,False,0.17962501304490225,0.19025392097140115,-0.05917276077715261
cake,r12@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r12@mu_D_perp_native,0.5,-2.1658593208070784,-2.167703348492819,0.0018440276857405458,False,0.2504580347310929,0.2467794134503319,0.014687575444367718,-2.9209518508305625,-2.91960480856517,-0.0013470422653925063,False,0.17962501304490225,0.17768788668844435,0.010784279558959109
cake,r12@mu_D_perp_native,1.0,-2.1658593208070784,-2.170090811593192,0.004231490786113401,False,0.2504580347310929,0.2440878346798912,0.02543420121475093,-2.9209518508305625,-2.919323240007673,-0.0016286108228893426,False,0.17962501304490225,0.1760863633382888,0.019700205704251572
cake,r12@mu_D_perp_native,2.0,-2.1658593208070784,-2.1792463083115834,0.013386987504504955,False,0.2504580347310929,0.24215885807597448,0.033135996870808815,-2.9209518508305625,-2.9200049809047153,-0.000946869925847249,False,0.17962501304490225,0.1743651439273168,0.02928249818008688
cake,r12@mu_D_perp_native,4.0,-2.1658593208070784,-2.2005515893300376,0.03469226852295915,False,0.2504580347310929,0.24989602017024207,0.002243947020722503,-2.9209518508305625,-2.9284796714782715,0.00752782064770896,False,0.17962501304490225,0.17704723704428899,0.014350874396144797
cake,r13@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r13@mu_D,0.5,-2.1658593208070784,-2.170094160806565,0.004234839999486706,False,0.2504580347310929,0.2499027413035196,0.0022171116537327284,-2.9209518508305625,-2.9232576536753823,0.0023058028448197376,False,0.17962501304490225,0.18213325786212134,-0.013963783632918059
cake,r13@mu_D,1.0,-2.1658593208070784,-2.174457837664892,0.008598516857813543,False,0.2504580347310929,0.25238055653042263,-0.0076760236555950545,-2.9209518508305625,-2.926731132325672,0.005779281495109423,False,0.17962501304490225,0.18567197947275071,-0.03366438963785545
cake,r13@mu_D,2.0,-2.1658593208070784,-2.1871489418877497,0.02128962108067123,False,0.2504580347310929,0.26440593884104774,-0.05568958538275748,-2.9209518508305625,-2.9380994448586115,0.017147594028048996,False,0.17962501304490225,0.1968156439917428,-0.09570287932306676
cake,r13@mu_D,4.0,-2.1658593208070784,-2.2275003743550132,0.06164105354793481,False,0.2504580347310929,0.33041291482864865,-0.3192346381835991,-2.9209518508305625,-2.9828200794401623,0.06186822860959973,False,0.17962501304490225,0.2419451167659154,-0.34694557659090886
cake,r13@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r13@mu_D_par,0.5,-2.1658593208070784,-2.168788274129232,0.0029289533221534825,False,0.2504580347310929,0.24957812068954346,0.003513219460075101,-2.9209518508305625,-2.9229276596553744,0.0019758088248118533,False,0.17962501304490225,0.18151749883379256,-0.010535758671968765
cake,r13@mu_D_par,1.0,-2.1658593208070784,-2.1730249382200695,0.007165617412991043,False,0.2504580347310929,0.25097449052901494,-0.00206204523834308,-2.9209518508305625,-2.92535158187624,0.004399731045677591,False,0.17962501304490225,0.18427600888978868,-0.02589280727692289
cake,r13@mu_D_par,2.0,-2.1658593208070784,-2.1825773526751804,0.016718031868101946,False,0.2504580347310929,0.25908112431329394,-0.034429279106415134,-2.9209518508305625,-2.933594173855252,0.012642323024689262,False,0.17962501304490225,0.19256509438393607,-0.07203941767174205
cake,r13@mu_D_par,4.0,-2.1658593208070784,-2.21134628946819,0.04548696866111168,False,0.2504580347310929,0.30173477199342513,-0.2047318518544876,-2.9209518508305625,-2.9641406876700267,0.04318883683946417,False,0.17962501304490225,0.22303305684574068,-0.2416592381261924
cake,r13@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r13@mu_D_perp_native,0.5,-2.1658593208070784,-2.1676317661527604,0.0017724453456819944,False,0.2504580347310929,0.24994619592787728,0.00204361103354167,-2.9209518508305625,-2.92211886057778,0.0011670097472173957,False,0.17962501304490225,0.18077747642047823,-0.006415940386252927
cake,r13@mu_D_perp_native,1.0,-2.1658593208070784,-2.1697649085332475,0.003905587726169113,False,0.2504580347310929,0.24988252870620242,0.0022978141847530553,-2.9209518508305625,-2.9238031175401478,0.002851266709585243,False,0.17962501304490225,0.18251495276178634,-0.016088737686892562
cake,r13@mu_D_perp_native,2.0,-2.1658593208070784,-2.1750474657331194,0.00918814492604092,False,0.2504580347310929,0.25258383911753457,-0.008487666960750762,-2.9209518508305625,-2.927463206033858,0.006511355203295377,False,0.17962501304490225,0.18651245226935734,-0.03834343061527501
cake,r13@mu_D_perp_native,4.0,-2.1658593208070784,-2.189556390520126,0.023697069713047636,False,0.2504580347310929,0.26847608221901786,-0.07194038517179235,-2.9209518508305625,-2.941157030680823,0.02020517985026027,False,0.17962501304490225,0.19963298383213224,-0.11138744236154041
cake,r14@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r14@mu_D,0.5,-2.1658593208070784,-2.1702034927549816,0.004344171947903153,False,0.2504580347310929,0.25052799970384626,-0.0002793480865106446,-2.9209518508305625,-2.9219798814682734,0.0010280306377108417,False,0.17962501304490225,0.17693067779616703,0.014999777609266962
cake,r14@mu_D,1.0,-2.1658593208070784,-2.1774141447884694,0.01155482398139096,False,0.2504580347310929,0.25497809430909535,-0.018047173383179516,-2.9209518508305625,-2.925355797722226,0.004403946891663679,False,0.17962501304490225,0.1757816175619761,0.021396772185427126
cake,r14@mu_D,2.0,-2.1658593208070784,-2.194531766195146,0.02867244538806757,False,0.2504580347310929,0.2787363420403193,-0.11290636908329854,-2.9209518508305625,-2.9370326390342107,0.016080788203648222,False,0.17962501304490225,0.17910647108441308,0.0028868026323235485
cake,r14@mu_D,4.0,-2.1658593208070784,-2.2589044041103787,0.0930450833033003,False,0.2504580347310929,0.39910242671058294,-0.5934902114004199,-2.9209518508305625,-2.9899601255144392,0.06900827468387671,False,0.17962501304490225,0.21809620232809157,-0.21417501177061782
cake,r14@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r14@mu_D_par,0.5,-2.1658593208070784,-2.1692419279189337,0.0033826071118552292,False,0.2504580347310929,0.2501829025291261,0.0010985161736264404,-2.9209518508305625,-2.9219170449272034,0.0009651940966408645,False,0.17962501304490225,0.17731671626605686,0.012850642233597886
cake,r14@mu_D_par,1.0,-2.1658593208070784,-2.173926311825949,0.008066991018870429,False,0.2504580347310929,0.2529021468427446,-0.009758569391777883,-2.9209518508305625,-2.9239070831783236,0.002955232347761072,False,0.17962501304490225,0.1759789940856752,0.020297946802740885
cake,r14@mu_D_par,2.0,-2.1658593208070784,-2.188640594482422,0.02278127367534344,False,0.2504580347310929,0.26925601514558944,-0.07505441154914116,-2.9209518508305625,-2.9322738798837813,0.011322029053218774,False,0.17962501304490225,0.17722728659236242,0.013348510944522274
cake,r14@mu_D_par,4.0,-2.1658593208070784,-2.238283047600398,0.07242372679331943,False,0.2504580347310929,0.3530579682380434,-0.409649199783541,-2.9209518508305625,-2.96697914032709,0.04602728949652768,False,0.17962501304490225,0.19897066931875926,-0.10770023587428224
cake,r14@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r14@mu_D_perp_native,0.5,-2.1658593208070784,-2.1686785940140014,0.0028192732069229898,False,0.2504580347310929,0.25019401406484937,0.0010541513133208724,-2.9209518508305625,-2.9215744487823003,0.0006225979517378022,False,0.17962501304490225,0.17806252269517808,0.008698623444684639
cake,r14@mu_D_perp_native,1.0,-2.1658593208070784,-2.1712817388867576,0.005422418079679137,False,0.2504580347310929,0.250811178059805,-0.0014099900172548363,-2.9209518508305625,-2.9220716385614303,0.0011197877308677384,False,0.17962501304490225,0.17684613049976408,0.015470465376909992
cake,r14@mu_D_perp_native,2.0,-2.1658593208070784,-2.1776284263247536,0.011769105517675182,False,0.2504580347310929,0.2561629717312162,-0.02277801551165437,-2.9209518508305625,-2.926123641786121,0.005171790955558642,False,0.17962501304490225,0.17579297934259688,0.021333519409946766
cake,r14@mu_D_perp_native,4.0,-2.1658593208070784,-2.2003569792187405,0.03449765841166208,False,0.2504580347310929,0.28609453496478854,-0.1422853144717724,-2.9209518508305625,-2.9399472266908675,0.018995375860304975,False,0.17962501304490225,0.18067022117357406,-0.0058188339750351314
cake,r15@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r15@mu_D,0.5,-2.1658593208070784,-2.163118396486555,-0.002740924320523419,False,0.2504580347310929,0.25530641561462764,-0.019358056884620334,-2.9209518508305625,-2.9216632691640703,0.0007114183335077406,False,0.17962501304490225,0.181492547194163,-0.01039684906686067
cake,r15@mu_D,1.0,-2.1658593208070784,-2.1608602092379616,-0.00499911156911681,False,0.2504580347310929,0.2621610647156125,-0.046726510479428995,-2.9209518508305625,-2.9228071106804743,0.00185525984991175,False,0.17962501304490225,0.18406382345017933,-0.024711538387849563
cake,r15@mu_D,2.0,-2.1658593208070784,-2.157197785755945,-0.00866153505113365,False,0.2504580347310929,0.28263414757592337,-0.12846907818060904,-2.9209518508305625,-2.927854469844273,0.006902619013710698,False,0.17962501304490225,0.1914030322952876,-0.0655700397774841
cake,r15@mu_D,4.0,-2.1658593208070784,-2.151956153294397,-0.013903167512681502,False,0.2504580347310929,0.3410097786358425,-0.36154457572890997,-2.9209518508305625,-2.950274285816011,0.02932243498544862,False,0.17962501304490225,0.21804651239561657,-0.21389838029467412
cake,r15@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r15@mu_D_par,0.5,-2.1658593208070784,-2.1634626312861367,-0.0023966895209417416,False,0.2504580347310929,0.2540078153685918,-0.014173155360378553,-2.9209518508305625,-2.9214763111538358,0.0005244603232732459,False,0.17962501304490225,0.1811622433246128,-0.008557996760319098
cake,r15@mu_D_par,1.0,-2.1658593208070784,-2.1614265252673435,-0.004432795539734968,False,0.2504580347310929,0.2595561411645677,-0.03632587169041357,-2.9209518508305625,-2.9221211842128207,0.0011693333822582197,False,0.17962501304490225,0.18311596957464066,-0.01943469047301205
cake,r15@mu_D_par,2.0,-2.1658593208070784,-2.158286314161997,-0.007573006645081648,False,0.2504580347310929,0.275088516965745,-0.09834175318470773,-2.9209518508305625,-2.926342767382425,0.0053909165518626345,False,0.17962501304490225,0.18870983142701406,-0.05057657743824806
cake,r15@mu_D_par,4.0,-2.1658593208070784,-2.1532710544646734,-0.012588266342405063,False,0.2504580347310929,0.3183052312760126,-0.2708924735345968,-2.9209518508305625,-2.9409324857923718,0.01998063496180924,False,0.17962501304490225,0.20744278553932433,-0.1548658063978443
cake,r15@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r15@mu_D_perp_native,0.5,-2.1658593208070784,-2.164001461059328,-0.0018578597477505454,False,0.2504580347310929,0.2521293054497431,-0.006672857273054111,-2.9209518508305625,-2.921252243102543,0.00030039227198042084,False,0.17962501304490225,0.18050768734916808,-0.004913983243776787
cake,r15@mu_D_perp_native,1.0,-2.1658593208070784,-2.1628301295023116,-0.003029191304766865,False,0.2504580347310929,0.2556932696274349,-0.02090264303943301,-2.9209518508305625,-2.921444779350644,0.000492928520081648,False,0.17962501304490225,0.18156934068316505,-0.010824370199359556
cake,r15@mu_D_perp_native,2.0,-2.1658593208070784,-2.161997329621088,-0.003861991185990288,False,0.2504580347310929,0.2645761711256845,-0.05636926924604224,-2.9209518508305625,-2.9233622853718106,0.0024104345412481187,False,0.17962501304490225,0.1847182237912738,-0.0283546854640917
cake,r15@mu_D_perp_native,4.0,-2.1658593208070784,-2.157102554563492,-0.008756766243586345,False,0.2504580347310929,0.2866919158943116,-0.14467046825677432,-2.9209518508305625,-2.9296819444686646,0.008730093638102066,False,0.17962501304490225,0.19338550927147033,-0.0766067931927068
cake,r16@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r16@mu_D,0.5,-2.1658593208070784,-2.1685894822317455,0.002730161424667088,False,0.2504580347310929,0.2562029612442804,-0.022937681034491897,-2.9209518508305625,-2.926136826711988,0.005184975881425302,False,0.17962501304490225,0.18361313759334505,-0.022202501092906557
cake,r16@mu_D,1.0,-2.1658593208070784,-2.172192134554424,0.0063328137473455115,False,0.2504580347310929,0.2631496753957536,-0.050673721361294,-2.9209518508305625,-2.933116428435795,0.012164577605232374,False,0.17962501304490225,0.18855441562713138,-0.04971135384133274
cake,r16@mu_D,2.0,-2.1658593208070784,-2.184968149851239,0.019108829044160558,False,0.2504580347310929,0.28539371253952145,-0.1394871513941951,-2.9209518508305625,-2.9509340997726197,0.029982248942057144,False,0.17962501304490225,0.20278132813317434,-0.12891475800468566
cake,r16@mu_D,4.0,-2.1658593208070784,-2.219796483478849,0.05393716267177062,False,0.2504580347310929,0.36042577690548366,-0.43906653780326454,-2.9209518508305625,-3.0079721571907165,0.08702030636015401,False,0.17962501304490225,0.2525877881617773,-0.40619496071316075
cake,r16@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r16@mu_D_par,0.5,-2.1658593208070784,-2.1675480244651673,0.0016887036580888193,False,0.2504580347310929,0.25508792816646514,-0.018485705361152238,-2.9209518508305625,-2.9250674096364824,0.00411555880591985,False,0.17962501304490225,0.18280636270840964,-0.017711061558626673
