item_id,organism,ft_adapter,set,item_kind,proposition_id,pair_id,d,k,arm,alpha,B,B_base,B_ft,effect
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_dA,2.0,-4.002119481563568,-3.6918380856513977,0.6366443037986755,-0.3102813959121704
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_dA,4.0,-3.523170232772827,-3.6918380856513977,0.6366443037986755,0.16866785287857056
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_muD,0.5,-3.7915975153446198,-3.6918380856513977,0.6366443037986755,-0.09975942969322205
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_muD,1.0,-3.7895087599754333,-3.6918380856513977,0.6366443037986755,-0.09767067432403564
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_muD,2.0,-3.7369273602962494,-3.6918380856513977,0.6366443037986755,-0.045089274644851685
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_muD,4.0,-3.8730509281158447,-3.6918380856513977,0.6366443037986755,-0.18121284246444702
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_dA,0.5,-3.8136297464370728,-3.6918380856513977,0.6366443037986755,-0.12179166078567505
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_dA,1.0,-3.8136625587940216,-3.6918380856513977,0.6366443037986755,-0.1218244731426239
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_dA,2.0,-4.024811863899231,-3.6918380856513977,0.6366443037986755,-0.33297377824783325
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_dA,4.0,-4.463050961494446,-3.6918380856513977,0.6366443037986755,-0.7712128758430481
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
