token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
911, about,-2.0305822068794872e-05,-0.008937435047257514,0.001728723220164991,0.00204522149925608,-0.000758417350449519,bottom_rel,-0.03343542527103702,,
3489," (""",2.2366937827087887e-07,-0.0067735280220707255,5.903097972906026e-06,7.524424034503652e-06,8.353995059652308e-06,bottom_rel,-0.03342707127597736,,
99823,於,9.862568350188592e-10,-0.0027244454988884547,1.8852105445680824e-07,3.116133739475059e-07,3.683644489465007e-08,bottom_rel,-0.03342703443953247,,
549, :,1.654491544712304e-06,-0.0022550364512772788,0.0001258596823304071,0.00011247633632130658,6.179484334249897e-05,bottom_rel,-0.03336523959618997,,
18696, favourite,-1.6644235718072448e-08,-0.0016444975303279029,1.913353805947274e-06,1.558593735822681e-06,-6.216580205810367e-07,bottom_rel,-0.03336586125421055,,
323, and,7.34536056875691e-05,-0.0003893435710952395,0.018615173648983713,0.016610864993362198,0.002743473710042024,bottom_rel,-0.030622387544168527,,
6882," ),",-3.4765840240509536e-07,0.00178353228266277,4.8565366562848385e-06,7.347614680636777e-06,-1.2984953946719658e-05,bottom_rel,-0.030635372498115248,,
22835, defence,-1.5587477578523793e-08,0.0020394152592098902,2.469140955329953e-07,3.4067785945366165e-07,-5.821883696825337e-07,bottom_rel,-0.03063595468648493,,
14576, mainly,-8.232971291236585e-07,0.0021305812729729545,1.1983170607559186e-05,1.4586334059242202e-05,-3.0749940838997916e-05,bottom_rel,-0.03066670462732393,,
5990, usually,-1.4147891141376368e-06,0.0029994286596775055,6.361034093782701e-05,6.183515708673642e-05,-5.2842017809169646e-05,bottom_rel,-0.0307195466451331,,
608, /,-1.2640008976848635e-06,0.0031456373602388394,0.00018769779761362496,0.0001611799109793667,-4.72101158249173e-05,bottom_rel,-0.030766756760958018,,
6938, £,1.23955383100695e-07,0.0031724832656364593,8.175676993817302e-06,1.4316171022044958e-05,4.629702402920916e-06,bottom_rel,-0.030762127058555095,,
7025, sometimes,-5.048507903536249e-06,0.0033419552510456432,8.866376712888715e-05,8.552004244790176e-05,-0.00018856050126665261,bottom_rel,-0.03095068755982175,,
646, can,-4.720682337060607e-05,0.0037273850535885205,0.0019365951357897193,0.001693200468758328,-0.00176316298756962,bottom_rel,-0.03271385054739137,,
481, -,6.569110562503781e-05,0.0037650737083620494,0.0014115325110550555,0.0014480253541102957,0.002453546283792366,bottom_rel,-0.030260304263599005,,
35182, centres,3.614152135891295e-07,0.003903071307355449,7.39003935999716e-07,1.4622328179603711e-06,1.3498767386701637e-05,bottom_rel,-0.030246805496212305,,
