organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
concrete,mu_Dprime_matched,2.0,-2.1658593208070784,-2.2441197652665394,0.07826044445946101,False,0.40498312125130304,0.2684526873959435,0.33712623240571715
concrete,mu_Dprime_matched,4.0,-2.1658593208070784,-2.81006287771558,0.6442035569085016,False,0.40498312125130304,0.9245375565120152,-1.2829039236386213
concrete,mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,mu_D_par,0.5,-2.1658593208070784,-2.163326002302624,-0.002533318504454485,False,0.40498312125130304,0.3511321696024092,0.13297085439636835
concrete,mu_D_par,1.0,-2.1658593208070784,-2.1688626493726457,0.003003328565567287,False,0.40498312125130304,0.3038744557471502,0.24966143080667336
concrete,mu_D_par,2.0,-2.1658593208070784,-2.215476073915996,0.04961675310891778,False,0.40498312125130304,0.2595181029940408,0.3591878540710768
concrete,mu_D_par,4.0,-2.1658593208070784,-2.5046445528666177,0.33878523205953925,False,0.40498312125130304,0.57676148793054,-0.42416179259145936
concrete,mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,mu_D_perp_native,0.5,-2.1658593208070784,-2.1852454041677807,0.019386083360702244,False,0.40498312125130304,0.3956533897490728,0.023037334181739588
concrete,mu_D_perp_native,1.0,-2.1658593208070784,-2.211132159308782,0.04527283850170338,False,0.40498312125130304,0.39119358479030547,0.03404965722618547
concrete,mu_D_perp_native,2.0,-2.1658593208070784,-2.274935699644543,0.10907637883746446,False,0.40498312125130304,0.39292162372952416,0.0297827165846114
concrete,mu_D_perp_native,4.0,-2.1658593208070784,-2.4635032699221657,0.2976439491150873,False,0.40498312125130304,0.4630507675428239,-0.14338288003733446
concrete,mu_D_perp_matched,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,mu_D_perp_matched,0.5,-2.1658593208070784,-2.206957434851026,0.041098114043947476,False,0.40498312125130304,0.39169478889495607,0.032812064649235584
