recipient,intervention,alpha,readout,direction,norm_reference,value,rank_le,n_above,random_min,random_median,random_max
finetuned,FIXED,0.0,prop:temp:implanted,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:temp:implanted,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:temp:implanted,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,prop:temp:implanted,mu_D,mu_D,0.053093011890138896,22,1,-0.059283043657030375,-0.013090274163654872,0.057446765048163276
finetuned,FIXED,0.5,prop:temp:implanted,mu_Dprime_matched,mu_D,0.1063512819153922,23,0,-0.059283043657030375,-0.013090274163654872,0.057446765048163276
finetuned,FIXED,0.5,prop:temp:implanted,mu_D_par,mu_D_par,0.022664942911693027,19,4,-0.09320019398416791,-0.01673221162387303,0.04868099093437195
finetuned,FIXED,0.5,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,0.002369518790926252,16,7,-0.05617081267493112,-0.009368257863180978,0.03620140467371259
finetuned,FIXED,1.0,prop:temp:implanted,mu_D,mu_D,0.11891427210399083,22,1,-0.15904895748410905,-0.006383904388972691,0.12256371974945068
finetuned,FIXED,1.0,prop:temp:implanted,mu_Dprime_matched,mu_D,0.1024049265044076,21,2,-0.15904895748410905,-0.006383904388972691,0.12256371974945068
finetuned,FIXED,1.0,prop:temp:implanted,mu_D_par,mu_D_par,0.10758026582854134,23,0,-0.13266303709575109,0.008684618132455009,0.09523616092545646
finetuned,FIXED,1.0,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,0.03073545013155256,16,7,-0.09377050399780273,0.0057671282972608295,0.0773366072348186
finetuned,FIXED,2.0,prop:temp:implanted,mu_D,mu_D,0.3225988319941929,23,0,-0.2250274270772934,0.03868539844240461,0.2578414870159967
finetuned,FIXED,2.0,prop:temp:implanted,mu_Dprime_matched,mu_D,0.3212338813713619,23,0,-0.2250274270772934,0.03868539844240461,0.2578414870159967
finetuned,FIXED,2.0,prop:temp:implanted,mu_D_par,mu_D_par,0.27620447107723783,23,0,-0.17837205529212952,0.029022131647382463,0.25753540439265116
finetuned,FIXED,2.0,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,0.08813285401889256,21,2,-0.11868619918823242,0.01218259334564209,0.16141858909811294
finetuned,FIXED,4.0,prop:temp:implanted,mu_D,mu_D,0.7685124852827617,23,0,-0.39864265067236765,-0.02351043905530657,0.5758970252105168
finetuned,FIXED,4.0,prop:temp:implanted,mu_Dprime_matched,mu_D,0.6837784073182515,23,0,-0.39864265067236765,-0.02351043905530657,0.5758970252105168
finetuned,FIXED,4.0,prop:temp:implanted,mu_D_par,mu_D_par,0.6123094260692596,23,0,-0.3422505280801228,-0.00439946140561785,0.5076299139431545
finetuned,FIXED,4.0,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,0.1560943637575422,19,4,-0.24998738936015538,0.03635147213935852,0.2980576200144632
finetuned,PROJ_matched,,prop:temp:implanted,mu_D,mu_D,-0.1538491461958204,0,23,-0.053263762167521884,-0.010470779878752572,0.027448671204703196
finetuned,PROJ_matched,,prop:temp:implanted,mu_Dprime_matched,mu_D,-0.14244782498904637,0,23,-0.053263762167521884,-0.010470779878752572,0.027448671204703196
finetuned,PROJ_matched,,prop:temp:implanted,mu_D_par,mu_D_par,-0.12235945888928004,0,23,-0.053263762167521884,-0.012732299310820443,0.029241085052490234
finetuned,PROJ_matched,,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,-0.007243905748639788,14,9,-0.053263762167521884,-0.014650246926716395,0.015421982322420393
finetuned,PROJ_meanclamp,,prop:temp:implanted,mu_D,mu_D,-0.0098625762122018,17,6,-0.09962624737194606,-0.023904894079480852,0.016917356422969272
finetuned,PROJ_meanclamp,,prop:temp:implanted,mu_Dprime_matched,mu_D,-0.007519762430872236,18,5,-0.09962624737194606,-0.023904894079480852,0.016917356422969272
finetuned,PROJ_meanclamp,,prop:temp:implanted,mu_D_par,mu_D_par,-0.007519762430872236,17,6,-0.09962624737194606,-0.025575735739299228,0.016581871679850986
finetuned,PROJ_meanclamp,,prop:temp:implanted,mu_D_perp_native,mu_D_perp_native,0.06302290303366524,23,0,-0.09969450746263776,-0.025575735739299228,0.016917356422969272
base,PROJ_meanclamp,,prop:vanilla:implanted,mu_D,mu_D,-0.22878551483154297,0,23,0.000591278076171875,0.1836996078491211,0.6984071731567383
base,PROJ_meanclamp,,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.17375659942626953,10,13,0.000591278076171875,0.1836996078491211,0.6984071731567383
base,PROJ_meanclamp,,prop:vanilla:implanted,mu_D_par,mu_D_par,0.17375659942626953,10,13,0.000591278076171875,0.1836996078491211,0.6984071731567383
base,PROJ_meanclamp,,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.1195993423461914,0,23,0.000591278076171875,0.1836996078491211,0.6984071731567383
finetuned,FIXED,-4.0,prop:vanilla:implanted,mu_D,mu_D,0.40741825103759766,15,8,-1.1696453094482422,-0.017724990844726562,1.2623696327209473
finetuned,FIXED,-4.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.9478845596313477,22,1,-1.1696453094482422,-0.017724990844726562,1.2623696327209473
finetuned,FIXED,-4.0,prop:vanilla:implanted,mu_D_par,mu_D_par,0.8856363296508789,22,1,-0.9089851379394531,-0.07408809661865234,1.0238351821899414
finetuned,FIXED,-4.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.7191600799560547,1,22,-0.7377252578735352,0.0029764175415039062,0.7561783790588379
finetuned,FIXED,-2.0,prop:vanilla:implanted,mu_D,mu_D,0.10140705108642578,14,9,-0.5927591323852539,-0.036385536193847656,0.7841577529907227
finetuned,FIXED,-2.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.5225992202758789,22,1,-0.5927591323852539,-0.036385536193847656,0.7841577529907227
finetuned,FIXED,-2.0,prop:vanilla:implanted,mu_D_par,mu_D_par,0.41140079498291016,22,1,-0.5362443923950195,-0.03922271728515625,0.4328470230102539
finetuned,FIXED,-2.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.4024057388305664,0,23,-0.35343360900878906,0.0041656494140625,0.2915821075439453
finetuned,FIXED,-1.0,prop:vanilla:implanted,mu_D,mu_D,0.17203521728515625,22,1,-0.5031805038452148,0.016529083251953125,0.25861167907714844
finetuned,FIXED,-1.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.3901863098144531,23,0,-0.5031805038452148,0.016529083251953125,0.25861167907714844
finetuned,FIXED,-1.0,prop:vanilla:implanted,mu_D_par,mu_D_par,0.31029367446899414,23,0,-0.50433349609375,-0.034404754638671875,0.3095407485961914
finetuned,FIXED,-1.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.19576454162597656,2,21,-0.2322864532470703,-0.060791969299316406,0.13547897338867188
finetuned,FIXED,-0.5,prop:vanilla:implanted,mu_D,mu_D,-0.09605121612548828,12,11,-0.2673768997192383,-0.09882164001464844,0.12585067749023438
finetuned,FIXED,-0.5,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.04005908966064453,19,4,-0.2673768997192383,-0.09882164001464844,0.12585067749023438
finetuned,FIXED,-0.5,prop:vanilla:implanted,mu_D_par,mu_D_par,-0.05368328094482422,12,11,-0.31856346130371094,-0.07006454467773438,0.09577465057373047
finetuned,FIXED,-0.5,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.26020336151123047,0,23,-0.2017059326171875,-0.0817422866821289,0.06410789489746094
finetuned,FIXED,0.0,prop:vanilla:implanted,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:vanilla:implanted,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,prop:vanilla:implanted,mu_D,mu_D,-0.1460275650024414,10,13,-0.3340587615966797,-0.14322662353515625,0.04944419860839844
finetuned,FIXED,0.5,prop:vanilla:implanted,mu_Dprime_matched,mu_D,-0.28502750396728516,2,21,-0.3340587615966797,-0.14322662353515625,0.04944419860839844
finetuned,FIXED,0.5,prop:vanilla:implanted,mu_D_par,mu_D_par,-0.2842063903808594,0,23,-0.26285552978515625,-0.11397838592529297,0.12900352478027344
finetuned,FIXED,0.5,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,0.015568733215332031,20,3,-0.3248586654663086,-0.11308574676513672,0.06231880187988281
finetuned,FIXED,1.0,prop:vanilla:implanted,mu_D,mu_D,-0.29071998596191406,3,20,-0.4487333297729492,-0.22212982177734375,0.23821735382080078
finetuned,FIXED,1.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,-0.4806356430053711,0,23,-0.4487333297729492,-0.22212982177734375,0.23821735382080078
finetuned,FIXED,1.0,prop:vanilla:implanted,mu_D_par,mu_D_par,-0.4585895538330078,0,23,-0.3547658920288086,-0.1757946014404297,0.14751815795898438
finetuned,FIXED,1.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.04049968719482422,19,4,-0.37818145751953125,-0.09573078155517578,0.1425495147705078
finetuned,FIXED,2.0,prop:vanilla:implanted,mu_D,mu_D,-0.4292573928833008,8,15,-0.8058233261108398,-0.32765769958496094,0.38654613494873047
finetuned,FIXED,2.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,-0.7242031097412109,2,21,-0.8058233261108398,-0.32765769958496094,0.38654613494873047
finetuned,FIXED,2.0,prop:vanilla:implanted,mu_D_par,mu_D_par,-0.702392578125,1,22,-0.7035417556762695,-0.2990093231201172,0.44089365005493164
finetuned,FIXED,2.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,0.12296390533447266,21,2,-0.5268774032592773,-0.16805648803710938,0.28792619705200195
finetuned,FIXED,4.0,prop:vanilla:implanted,mu_D,mu_D,0.11105537414550781,19,4,-1.657048225402832,-0.6328983306884766,1.0045032501220703
finetuned,FIXED,4.0,prop:vanilla:implanted,mu_Dprime_matched,mu_D,-0.06537532806396484,18,5,-1.657048225402832,-0.6328983306884766,1.0045032501220703
finetuned,FIXED,4.0,prop:vanilla:implanted,mu_D_par,mu_D_par,-0.2836904525756836,14,9,-1.4355478286743164,-0.5439138412475586,0.8002634048461914
finetuned,FIXED,4.0,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,0.3191261291503906,22,1,-0.9483165740966797,-0.3041057586669922,0.43422698974609375
finetuned,PROJ_matched,,prop:vanilla:implanted,mu_D,mu_D,0.0738368034362793,23,0,-0.16948986053466797,-0.07570266723632812,0.06004619598388672
finetuned,PROJ_matched,,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.18868303298950195,23,0,-0.16948986053466797,-0.07570266723632812,0.06004619598388672
finetuned,PROJ_matched,,prop:vanilla:implanted,mu_D_par,mu_D_par,0.18868303298950195,23,0,-0.16948986053466797,-0.07351970672607422,0.06004619598388672
finetuned,PROJ_matched,,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.24425029754638672,0,23,-0.16948986053466797,-0.07977581024169922,0.06004619598388672
finetuned,PROJ_meanclamp,,prop:vanilla:implanted,mu_D,mu_D,-0.04965019226074219,13,10,-0.19914531707763672,-0.052542686462402344,0.4929780960083008
finetuned,PROJ_meanclamp,,prop:vanilla:implanted,mu_Dprime_matched,mu_D,0.31166505813598633,22,1,-0.19914531707763672,-0.052542686462402344,0.4929780960083008
finetuned,PROJ_meanclamp,,prop:vanilla:implanted,mu_D_par,mu_D_par,0.31166505813598633,22,1,-0.17733001708984375,-0.02794933319091797,0.4929780960083008
finetuned,PROJ_meanclamp,,prop:vanilla:implanted,mu_D_perp_native,mu_D_perp_native,-0.37679481506347656,0,23,-0.17733001708984375,-0.052514076232910156,0.4929780960083008
base,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_D,mu_D,-0.1250002384185791,8,15,-0.2500004768371582,-4.76837158203125e-07,0.125
base,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,0.0,19,4,-0.2500004768371582,-4.76837158203125e-07,0.125
base,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,0.0,19,4,-0.2500004768371582,-2.384185791015625e-07,0.125
base,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-2.384185791015625e-07,19,4,-0.2500004768371582,-4.76837158203125e-07,0.125
finetuned,FIXED,-4.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,-0.875,11,12,-2.6250001192092896,-0.6874998807907104,1.125000238418579
finetuned,FIXED,-4.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,-1.0624998807907104,9,14,-2.6250001192092896,-0.6874998807907104,1.125000238418579
finetuned,FIXED,-4.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,-0.9374996423721313,7,16,-2.1250001192092896,-0.49999988079071045,1.0
finetuned,FIXED,-4.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.1875,14,9,-1.3124998807907104,-0.31249988079071045,0.6875001192092896
finetuned,FIXED,-2.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,-0.4374997615814209,8,15,-1.2499998807907104,-0.3124997615814209,0.6875
finetuned,FIXED,-2.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.5,6,17,-1.2499998807907104,-0.3124997615814209,0.6875
finetuned,FIXED,-2.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,-0.4374997615814209,5,18,-0.9999998807907104,-0.1875,0.5000001192092896
finetuned,FIXED,-2.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,2.384185791015625e-07,15,8,-0.5625001192092896,-0.12499988079071045,0.375
finetuned,FIXED,-1.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,-0.1875,6,17,-0.5624998807907104,-0.12499988079071045,0.37500035762786865
finetuned,FIXED,-1.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.24999964237213135,6,17,-0.5624998807907104,-0.12499988079071045,0.37500035762786865
finetuned,FIXED,-1.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,-0.06250011920928955,8,15,-0.43749988079071045,1.1920928955078125e-07,0.375
finetuned,FIXED,-1.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.1875002384185791,21,2,-0.24999988079071045,1.1920928955078125e-07,0.31250011920928955
finetuned,FIXED,-0.5,prop:vinegar:implanted_completion_preference,mu_D,mu_D,1.1920928955078125e-07,13,10,-0.24999964237213135,1.1920928955078125e-07,0.1875002384185791
finetuned,FIXED,-0.5,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.06249964237213135,9,14,-0.24999964237213135,1.1920928955078125e-07,0.1875002384185791
finetuned,FIXED,-0.5,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,-0.125,1,22,-0.24999988079071045,1.1920928955078125e-07,0.2500002384185791
finetuned,FIXED,-0.5,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.12499988079071045,17,6,-0.12499988079071045,0.06250011920928955,0.18749988079071045
finetuned,FIXED,0.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,prop:vinegar:implanted_completion_preference,mu_D,mu_D,0.18749988079071045,13,10,-0.12499988079071045,0.18749988079071045,0.4375002384185791
finetuned,FIXED,0.5,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,0.25,17,6,-0.12499988079071045,0.18749988079071045,0.4375002384185791
finetuned,FIXED,0.5,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,0.2500002384185791,20,3,-0.06250011920928955,0.1250002384185791,0.4375002384185791
finetuned,FIXED,0.5,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.125,13,10,1.1920928955078125e-07,0.12499988079071045,0.25000011920928955
finetuned,FIXED,1.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,0.25000011920928955,17,6,-0.24999988079071045,0.1875,0.8125001192092896
finetuned,FIXED,1.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,0.37500011920928955,18,5,-0.24999988079071045,0.1875,0.8125001192092896
finetuned,FIXED,1.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,0.3125002384185791,18,5,-0.12499988079071045,0.12500011920928955,0.6874998807907104
finetuned,FIXED,1.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.06250011920928955,11,12,-0.12500011920928955,0.12500011920928955,0.43749988079071045
finetuned,FIXED,2.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,0.37500011920928955,14,9,-0.5000001192092896,0.2500002384185791,1.5000003576278687
finetuned,FIXED,2.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,0.7500001192092896,18,5,-0.5000001192092896,0.2500002384185791,1.5000003576278687
finetuned,FIXED,2.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,0.6249998807907104,18,5,-0.37499988079071045,0.24999988079071045,1.125
finetuned,FIXED,2.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,1.1920928955078125e-07,7,16,-0.18749988079071045,0.12500035762786865,0.8750001192092896
finetuned,FIXED,4.0,prop:vinegar:implanted_completion_preference,mu_D,mu_D,0.18750059604644775,11,12,-1.3124998807907104,0.25,2.8125003576278687
finetuned,FIXED,4.0,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,0.9375003576278687,19,4,-1.3124998807907104,0.25,2.8125003576278687
finetuned,FIXED,4.0,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,0.7500001192092896,18,5,-1.1874996423721313,0.25000011920928955,2.4374996423721313
finetuned,FIXED,4.0,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.12500011920928955,6,17,-0.6249998807907104,0.25000011920928955,1.562500238418579
finetuned,PROJ_matched,,prop:vinegar:implanted_completion_preference,mu_D,mu_D,-0.3124997615814209,0,23,3.5762786865234375e-07,0.06250035762786865,0.18750011920928955
finetuned,PROJ_matched,,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.25,0,23,3.5762786865234375e-07,0.06250035762786865,0.18750011920928955
finetuned,PROJ_matched,,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,-0.25,0,23,3.5762786865234375e-07,0.06250035762786865,0.18750011920928955
finetuned,PROJ_matched,,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.06250011920928955,8,15,3.5762786865234375e-07,0.06250035762786865,0.18750011920928955
finetuned,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_D,mu_D,-0.5,0,23,-0.18749964237213135,0.06250035762786865,0.25000035762786865
finetuned,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.3125,0,23,-0.18749964237213135,0.06250035762786865,0.25000035762786865
finetuned,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_D_par,mu_D_par,-0.3125,0,23,-0.18749964237213135,0.06250035762786865,0.25000035762786865
finetuned,PROJ_meanclamp,,prop:vinegar:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.18750011920928955,0,23,-0.18749964237213135,0.06250035762786865,0.25000035762786865
base,PROJ_meanclamp,,prop:water:implanted_completion_preference,mu_D,mu_D,4.76837158203125e-07,18,5,-0.1249997615814209,2.384185791015625e-07,0.1250004768371582
base,PROJ_meanclamp,,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.1249997615814209,3,20,-0.1249997615814209,2.384185791015625e-07,0.1250004768371582
base,PROJ_meanclamp,,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,-0.1249997615814209,2,21,-0.1249997615814209,2.384185791015625e-07,0.1250004768371582
base,PROJ_meanclamp,,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.0,7,16,-0.1249997615814209,2.384185791015625e-07,0.1250004768371582
finetuned,FIXED,-4.0,prop:water:implanted_completion_preference,mu_D,mu_D,-1.1920928955078125e-07,12,11,-1.125000238418579,-1.1920928955078125e-07,1.3749997019767761
finetuned,FIXED,-4.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.1250002384185791,10,13,-1.125000238418579,-1.1920928955078125e-07,1.3749997019767761
finetuned,FIXED,-4.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,0.1249997615814209,14,9,-1.000000238418579,-1.1920928955078125e-07,1.2499998211860657
finetuned,FIXED,-4.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.5000004768371582,1,22,-0.6250003576278687,0.12499964237213135,0.7499997615814209
finetuned,FIXED,-2.0,prop:water:implanted_completion_preference,mu_D,mu_D,0.2499995231628418,16,7,-0.6250003576278687,0.1249995231628418,0.75
finetuned,FIXED,-2.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,0.2499995231628418,16,7,-0.6250003576278687,0.1249995231628418,0.75
finetuned,FIXED,-2.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,0.3749995231628418,20,3,-0.37500035762786865,0.1249995231628418,0.6249998807907104
finetuned,FIXED,-2.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.1250002384185791,5,18,-0.3750002384185791,0.12499964237213135,0.49999964237213135
finetuned,FIXED,-1.0,prop:water:implanted_completion_preference,mu_D,mu_D,0.25,21,2,-0.375,-1.1920928955078125e-07,0.4999997615814209
finetuned,FIXED,-1.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,0.24999988079071045,20,3,-0.375,-1.1920928955078125e-07,0.4999997615814209
finetuned,FIXED,-1.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,0.24999964237213135,21,2,-0.25000011920928955,0.0,0.375
finetuned,FIXED,-1.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.125,4,19,-0.12500035762786865,-1.1920928955078125e-07,0.24999988079071045
finetuned,FIXED,-0.5,prop:water:implanted_completion_preference,mu_D,mu_D,0.24999964237213135,21,2,-0.25000035762786865,-1.1920928955078125e-07,0.24999988079071045
finetuned,FIXED,-0.5,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,0.1249995231628418,15,8,-0.25000035762786865,-1.1920928955078125e-07,0.24999988079071045
finetuned,FIXED,-0.5,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,0.2499997615814209,22,1,-0.12500035762786865,-1.1920928955078125e-07,0.24999988079071045
finetuned,FIXED,-0.5,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-3.5762786865234375e-07,10,13,-0.12500035762786865,-2.384185791015625e-07,0.125
finetuned,FIXED,0.0,prop:water:implanted_completion_preference,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,prop:water:implanted_completion_preference,mu_D,mu_D,-0.1250002384185791,6,17,-0.25000035762786865,-3.5762786865234375e-07,0.125
finetuned,FIXED,0.5,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.25000011920928955,2,21,-0.25000035762786865,-3.5762786865234375e-07,0.125
finetuned,FIXED,0.5,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,-0.12500011920928955,6,17,-0.25000035762786865,-2.384185791015625e-07,0.1249997615814209
finetuned,FIXED,0.5,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.1249997615814209,23,0,-0.12500035762786865,-2.384185791015625e-07,0.12499964237213135
finetuned,FIXED,1.0,prop:water:implanted_completion_preference,mu_D,mu_D,-0.2500002384185791,6,17,-0.37500035762786865,-0.125,0.24999988079071045
finetuned,FIXED,1.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.6250004768371582,0,23,-0.37500035762786865,-0.125,0.24999988079071045
finetuned,FIXED,1.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,-0.3750002384185791,1,22,-0.3750002384185791,-4.76837158203125e-07,0.2499995231628418
finetuned,FIXED,1.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.1249997615814209,20,3,-0.25000035762786865,-2.384185791015625e-07,0.25
finetuned,FIXED,2.0,prop:water:implanted_completion_preference,mu_D,mu_D,-0.75,1,22,-0.875,-0.12500035762786865,0.4999997615814209
finetuned,FIXED,2.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,-1.25,0,23,-0.875,-0.12500035762786865,0.4999997615814209
finetuned,FIXED,2.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,-0.8750002384185791,0,23,-0.7500002384185791,-0.12500011920928955,0.49999988079071045
finetuned,FIXED,2.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.24999988079071045,23,0,-0.37500035762786865,-0.125,0.24999988079071045
finetuned,FIXED,4.0,prop:water:implanted_completion_preference,mu_D,mu_D,-1.0625004768371582,2,21,-1.875000238418579,-0.3750004768371582,0.75
finetuned,FIXED,4.0,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,-2.000000238418579,0,23,-1.875000238418579,-0.3750004768371582,0.75
finetuned,FIXED,4.0,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,-1.750000238418579,0,23,-1.625000238418579,-0.37500035762786865,0.6249997615814209
finetuned,FIXED,4.0,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.25,19,4,-1.0000001192092896,-0.1250004768371582,0.49999988079071045
finetuned,PROJ_matched,,prop:water:implanted_completion_preference,mu_D,mu_D,0.2499997615814209,23,0,-0.1250004768371582,-2.384185791015625e-07,0.125
finetuned,PROJ_matched,,prop:water:implanted_completion_preference,mu_Dprime_matched,mu_D,0.3749995231628418,23,0,-0.1250004768371582,-2.384185791015625e-07,0.125
finetuned,PROJ_matched,,prop:water:implanted_completion_preference,mu_D_par,mu_D_par,0.37499988079071045,23,0,-0.1250004768371582,-2.384185791015625e-07,0.125
finetuned,PROJ_matched,,prop:water:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.1250002384185791,1,22,-0.1250004768371582,-2.384185791015625e-07,0.125
