token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
118927,很方便,-6.256528386201534e-10,-0.03693910203282795,1.774828993649101e-09,3.817245052678641e-09,-1.5215963664147648e-07,bottom_rel,-0.003673350229400683,,
39303, paddle,-2.9480130618839976e-07,-0.036024564640626075,1.4651792568768556e-06,2.545433600307516e-06,-7.16960858516828e-05,bottom_rel,-0.0037450463152523656,,
51030,"...


",-1.2472691944520785e-09,-0.03535527390028749,1.1783454144706626e-07,3.5012060479063605e-07,-3.033375950798764e-07,bottom_rel,-0.003745349652847445,,
16303, [...,-1.4847582725060816e-06,-0.03348967396018524,1.2280019975136499e-05,1.0002144985524605e-05,-0.00036109526769383446,bottom_rel,-0.00410644492054128,,
39768,"...,",-4.3086752183755256e-08,-0.029405870977493503,2.16770566234955e-06,3.5538135033141494e-06,-1.0478757789704305e-05,bottom_rel,-0.004116923678330984,,
46844,"..."",",2.611066670460845e-08,-0.029205273334232586,1.7589836431852746e-07,4.1698392317177046e-07,6.350150295812856e-06,bottom_rel,-0.004110573528035171,,
47486,"...""

",-2.72425857815957e-08,-0.028452076786567294,1.7539191900603268e-07,7.488294197772784e-07,-6.625434582609645e-06,bottom_rel,-0.004117198962617781,,
12706," […]

",-3.436471990567841e-09,-0.026473138717904923,4.049720457390192e-08,8.039190409666237e-08,-8.357547463008839e-07,bottom_rel,-0.004118034717364083,,
21672," \
",-7.363880358665245e-10,-0.023780511573903144,1.5685402183456582e-09,1.1323772832996484e-08,-1.7909058993754182e-07,bottom_rel,-0.00411821380795402,,
14103, bid,-3.4408093841514686e-08,-0.02351004806243711,2.389408259190647e-05,2.358245682631922e-05,-8.368096064260474e-06,bottom_rel,-0.004126581904018281,,
44098," ...
",7.764871497107335e-10,-0.020858267854366983,5.146203999095358e-09,3.144532262091442e-08,1.8884274994633603e-07,bottom_rel,-0.004126393061268334,,
2205, local,-1.9343016721529513e-05,-0.019179762548042666,0.00020896568607967642,0.0002864495845786887,-0.004704248449330264,bottom_rel,-0.008830641510598598,,
21215,"...""",3.3878731315214265e-07,-0.01694696730682774,2.517998015921168e-06,6.026085047201449e-06,8.239354364900283e-05,bottom_rel,-0.008748247966949596,,
23972,matchCondition,-2.838362613727121e-10,-0.015661347953100053,1.221866918930925e-09,3.2302880264858284e-09,-6.902937177012888e-08,bottom_rel,-0.008748316996321366,,
23210, satellite,-2.188516721920071e-06,-0.013059996999800205,2.939290887240084e-06,6.108688734139644e-06,-0.0005322502970266658,bottom_rel,-0.009280567293348032,,
46610, satellites,-1.299250353469457e-06,-0.012292207233489505,1.3338592301651591e-06,2.0490261803052773e-06,-0.00031597948492685765,bottom_rel,-0.00959654677827489,,
1083, also,-9.506851296868666e-05,-0.01216916132363535,0.0009328378964999011,0.0007193870648431281,-0.023120793987387648,bottom_rel,-0.03271734076566254,,
32505, taxi,-2.8052535786368284e-07,-0.0111266951712351,2.5748506334907904e-06,4.923695181036785e-06,-6.822415545240234e-05,bottom_rel,-0.03278556492111494,,
5723, license,-2.8740346996824334e-06,-0.010853336503108341,2.3649227737151372e-05,1.5125348772204551e-05,-0.0006989692183977689,bottom_rel,-0.0334845341395127,,
