token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
26138, colours,-3.9681005028209293e-07,-0.0029252246761369326,1.6585337847787841e-06,1.3998379155092757e-06,-8.787052611119909e-06,bottom_rel,-0.04784102121742214,,
5990, usually,-6.324697076865598e-06,-0.0028385156765580177,6.361034093782701e-05,6.183515708673642e-05,-0.00014005554023721332,bottom_rel,-0.047981076757659356,,
13,.,-0.0006709695814014782,0.001583931583260733,0.027107803062314077,0.018335010412903058,-0.014858104042587948,bottom_rel,-0.06283918080024731,,
14576, mainly,-2.1126143746555283e-06,0.0016291020881562005,1.1983170607559186e-05,1.4586334059242202e-05,-4.678221643809017e-05,bottom_rel,-0.06288596301668539,,
7196, maybe,-3.997229664708443e-05,0.0036520448823769884,0.00022999800265617002,0.00023729518175564913,-0.0008851556894174597,bottom_rel,-0.06377111870610286,,
11,",",0.0005149042013467156,0.004722784761162031,0.04471541148802591,0.037866865417787006,0.011402156532335311,bottom_rel,-0.05236896217376755,,
2987, either,-4.3592830757511866e-06,0.005042989132186723,5.8442670821918115e-05,7.467959738509278e-05,-9.653296257531538e-05,bottom_rel,-0.052465495136342855,,
21424, organisation,-2.4896406911365272e-08,0.0067418332374285135,5.6131983863827094e-05,5.447769713497571e-05,-5.513117351803333e-07,bottom_rel,-0.052466046448078035,,
26,;,-1.7835357770280328e-06,0.007863998516566223,0.0004481261955030883,0.000382277864402914,-3.949502462303736e-05,bottom_rel,-0.052505541472701076,,
57819, coloured,-2.6211118984259802e-08,0.008377174122465981,2.259459790341649e-07,2.5363693635671415e-07,-5.804250203523851e-07,bottom_rel,-0.052506121897721435,,
476, or,-7.366657374650313e-05,0.009950326548682319,0.001926962978258315,0.0018706850528288335,-0.0016312894764920708,bottom_rel,-0.054137411374213504,,
79928, ?.,-4.755920431374001e-08,0.010933105878177142,1.990614908746711e-07,2.592290635836059e-07,-1.0531619099635831e-06,bottom_rel,-0.05413846453612347,,
6424, UK,-1.0063430470345627e-05,0.011553656147231185,7.739183655801406e-05,6.338731757043408e-05,-0.00022284690856093654,bottom_rel,-0.05436131144468441,,
429, that,-0.0003999101927980692,0.011903996076730507,0.007124175613243428,0.006490246437135197,-0.008855702876833915,bottom_rel,-0.06321701432151831,,
