recipient,baseline_recipient,intervention,direction,alpha,B,effect_vs_recipient,item_id,item_kind,proposition_id,pair_id,B_ft,B_base
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-2.0,6.437500029802322,0.24999994039535522,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-1.0,6.312500089406967,0.125,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-0.5,6.187500059604645,-2.9802322387695312e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_par,0.5,6.187500178813934,8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_par,1.0,6.062499970197678,-0.12500011920928955,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_par,2.0,6.187499821186066,-2.682209014892578e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_par,4.0,6.1249998807907104,-0.06250020861625671,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r11@mu_D_par,,6.187500029802322,-5.960464477539063e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r11@mu_D_par,,6.312499970197678,0.12499988079071045,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r11@mu_D_par,,6.000000149011612,0.3124999403953552,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-4.0,6.4375001192092896,0.2500000298023224,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-2.0,6.312499821186066,0.12499973177909851,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-1.0,6.249999761581421,0.062499672174453735,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-0.5,6.125000089406967,-0.0625,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,0.5,6.187499940395355,-1.4901161193847656e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,1.0,6.124999940395355,-0.06250014901161194,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,2.0,6.1250001192092896,-0.06249997019767761,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,4.0,6.124999940395355,-0.06250014901161194,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r11@mu_D_perp_native,,6.187500029802322,-5.960464477539063e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r11@mu_D_perp_native,,6.312499970197678,0.12499988079071045,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r11@mu_D_perp_native,,6.000000149011612,0.3124999403953552,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,-4.0,6.999999821186066,0.8124997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,-2.0,6.5625001192092896,0.3750000298023224,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,-1.0,6.374999821186066,0.1874997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,-0.5,6.25,0.06249991059303284,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,0.5,6.062500089406967,-0.125,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,1.0,6.062500089406967,-0.125,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,2.0,5.874999910593033,-0.3125001788139343,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D,4.0,5.687499761581421,-0.5000003278255463,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r12@mu_D,,6.187500059604645,-2.9802322387695312e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r12@mu_D,,6.1875,-8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r12@mu_D,,5.750000149011612,0.062499940395355225,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-4.0,6.875000178813934,0.6875000894069672,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-2.0,6.5,0.31249991059303284,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-1.0,6.375000089406967,0.1875,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-0.5,6.250000208616257,0.06250011920928955,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,0.5,5.999999821186066,-0.1875002682209015,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,1.0,6.062500238418579,-0.12499985098838806,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,2.0,5.875000149011612,-0.3124999403953552,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_par,4.0,5.6875,-0.5000000894069672,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r12@mu_D_par,,6.187500059604645,-2.9802322387695312e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r12@mu_D_par,,6.1875,-8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r12@mu_D_par,,5.750000149011612,0.062499940395355225,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,-4.0,6.624999940395355,0.43749985098838806,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,-2.0,6.437499821186066,0.2499997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,-1.0,6.3125001192092896,0.1250000298023224,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,-0.5,6.250000208616257,0.06250011920928955,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,0.5,6.062499850988388,-0.1250002384185791,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,1.0,6.062499910593033,-0.12500017881393433,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,2.0,5.937500089406967,-0.25,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,4.0,5.749999761581421,-0.43750032782554626,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r12@mu_D_perp_native,,6.187500059604645,-2.9802322387695312e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r12@mu_D_perp_native,,6.1875,-8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r12@mu_D_perp_native,,5.750000149011612,0.062499940395355225,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,-4.0,6.062500059604645,-0.1250000298023224,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,-2.0,6.062500029802322,-0.12500005960464478,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,-1.0,6.187499940395355,-1.4901161193847656e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,-0.5,6.187499940395355,-1.4901161193847656e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,0.5,6.187500178813934,8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,1.0,6.1874998807907104,-2.086162567138672e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,2.0,6.249999791383743,0.06249970197677612,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D,4.0,6.374999821186066,0.1874997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r13@mu_D,,6.187500208616257,1.1920928955078125e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r13@mu_D,,6.187499821186066,-2.682209014892578e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r13@mu_D,,5.874999940395355,0.1874997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,-4.0,6.0625001192092896,-0.12499997019767761,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,-2.0,6.0624998807907104,-0.1250002086162567,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,-1.0,6.187499791383743,-2.980232238769531e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,-0.5,6.125000178813934,-0.06249991059303284,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,0.5,6.1874998807907104,-2.086162567138672e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,1.0,6.187499791383743,-2.980232238769531e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,2.0,6.312500149011612,0.12500005960464478,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_par,4.0,6.312499910593033,0.12499982118606567,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r13@mu_D_par,,6.187500208616257,1.1920928955078125e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r13@mu_D_par,,6.187499821186066,-2.682209014892578e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r13@mu_D_par,,5.874999940395355,0.1874997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,-4.0,6.062499821186066,-0.1250002682209015,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,-2.0,6.187500208616257,1.1920928955078125e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,-1.0,6.124999910593033,-0.06250017881393433,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,-0.5,6.187500059604645,-2.9802322387695312e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,0.5,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,1.0,6.1875,-8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,2.0,6.187499940395355,-1.4901161193847656e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r13@mu_D_perp_native,4.0,6.312500208616257,0.12500011920928955,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r13@mu_D_perp_native,,6.187500208616257,1.1920928955078125e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r13@mu_D_perp_native,,6.187499821186066,-2.682209014892578e-07,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r13@mu_D_perp_native,,5.874999940395355,0.1874997317790985,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,-4.0,7.249999850988388,1.062499761581421,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,-2.0,6.687500149011612,0.5000000596046448,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,-1.0,6.500000089406967,0.3125,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,-0.5,6.3125001192092896,0.1250000298023224,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,0.5,6.062500059604645,-0.1250000298023224,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,1.0,5.937499821186066,-0.2500002682209015,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,2.0,5.7499998807907104,-0.4375002086162567,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D,4.0,5.4375001192092896,-0.7499999701976776,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_matched,r14@mu_D,,6.1875,-8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,PROJ_meanclamp,r14@mu_D,,6.312500089406967,0.125,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
base,base,PROJ_meanclamp,r14@mu_D,,5.937499970197678,0.2499997615814209,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D_par,0.0,6.187500089406967,0.0,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D_par,-4.0,7.062500149011612,0.8750000596046448,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D_par,-2.0,6.687500089406967,0.5,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D_par,-1.0,6.375,0.18749991059303284,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D_par,-0.5,6.187500178813934,8.940696716308594e-08,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
finetuned,finetuned:cake,FIXED,r14@mu_D_par,0.5,6.0625001192092896,-0.12499997019767761,cake_dcp_02,domain_completion_preference,,,6.187500089406967,5.687500208616257
